rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4469,8626325,K04775.01,,CANDIDATE,CANDIDATE,0.625,0,0,0,0,16.4491515,0.0002729,-0.0002729,145.7441,0.0142,-0.0142,0.866,0.05,-0.586,6.696,0.445,-0.445,70.9,7.5,-7.5,2.75,0.58,-1.08,1036.0,,,272.9,196.21,-187.63,11.0,1.0,q1_q17_dr25_tce,5334.0,214.0,-214.0,3.712,0.308,-0.132,2.789,0.591,-1.097,292.40323,44.782009,12.999
4470,3098605,K04844.01,,CANDIDATE,CANDIDATE,0.862,0,0,0,0,0.428046051,1.093e-06,-1.093e-06,131.83682,0.00206,-0.00206,0.041,0.424,-0.041,0.776,0.13,-0.13,126.0,14.1,-14.1,0.87,0.13,-0.08,2017.0,,,3877.26,1957.59,-994.03,14.1,1.0,q1_q17_dr25_tce,5285.0,159.0,-143.0,4.566,0.049,-0.091,0.775,0.121,-0.069,286.14777,38.241798,15.247
4471,11456405,K04845.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.814278961,5.17e-06,-5.17e-06,131.64806,0.006,-0.006,0.451,0.022,-0.451,2.087,0.171,-0.171,72.0,6.7,-6.7,0.76,0.19,-0.06,1762.0,,,2284.94,1762.14,-620.9,13.0,1.0,q1_q17_dr25_tce,5537.0,175.0,-194.0,4.539,0.042,-0.178,0.886,0.222,-0.074,292.50577,49.331959,15.367
4472,8320630,K04846.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,19.254536,0.0003153,-0.0003153,148.0172,0.014,-0.014,0.806,0.149,-0.566,4.754,0.333,-0.333,186.0,22.2,-22.2,1.32,0.35,-0.12,625.0,,,36.02,29.16,-9.91,9.2,2.0,q1_q17_dr25_tce,5668.0,169.0,-186.0,4.545,0.033,-0.187,0.868,0.233,-0.078,298.28214,44.27206,15.23
4473,4544684,K04847.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.1890751,1.61e-05,-1.61e-05,132.09378,0.00634,-0.00634,0.048,0.406,-0.048,2.365,0.169,-0.169,94.8,8.7,-8.7,0.87,0.27,-0.09,1399.0,,,906.2,817.18,-259.31,12.6,1.0,q1_q17_dr25_tce,6077.0,164.0,-182.0,4.526,0.052,-0.208,0.891,0.274,-0.091,285.92587,39.669209,14.92
4474,9005321,K04848.01,,CANDIDATE,CANDIDATE,,0,0,0,0,384.6961,0.01226,-0.01226,365.0874,0.0142,-0.0142,0.5221,0.0034,-0.4765,6.167,0.611,-0.611,787.0,111.0,-111.0,1.78,0.12,-0.2,157.0,,,0.14,0.04,-0.04,8.2,,,4228.0,125.0,-139.0,4.64,0.057,-0.027,0.623,0.045,-0.067,284.76764,45.341228,15.677
4475,8975368,K03227.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.42649862,1.708e-05,-1.708e-05,133.70347,0.00612,-0.00612,0.673,0.313,-0.459,2.014,0.251,-0.251,29.2,2.7,-2.7,0.75,0.16,-0.18,1638.0,,,1705.27,1071.86,-852.64,15.2,1.0,q1_q17_dr25_tce,6033.0,181.0,-181.0,4.176,0.234,-0.126,1.316,0.267,-0.327,298.40298,45.29723,12.222
4476,5168498,K07719.01,,FALSE POSITIVE,FALSE POSITIVE,0.083,1,0,0,0,219.74735,0.01827,-0.01827,239.9455,0.0631,-0.0631,0.097,0.381,-0.097,22.48,1.5,-1.5,190.4,16.8,-16.8,3.24,1.93,-2.36,427.0,,,7.82,14.2,-7.3,12.7,1.0,q1_q17_dr25_tce,5127.0,128.0,-116.0,3.602,1.005,-0.335,2.38,1.421,-1.737,285.28674,40.342339,12.821
4477,10489539,K03231.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,19.7639874,0.0005961,-0.0005961,134.17,0.0207,-0.0207,0.489,0.469,-0.281,12.319,0.715,-0.715,51.3,4.5,-4.5,1.19,0.32,-0.4,900.0,,,155.45,130.03,-96.47,13.5,1.0,q1_q17_dr25_tce,6195.0,199.0,-243.0,4.072,0.293,-0.158,1.617,0.44,-0.538,298.35858,47.638592,12.25
4478,9569711,K03232.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,6.05919881,3.212e-05,-3.212e-05,133.67437,0.00423,-0.00423,0.438,0.515,-0.234,1.365,0.141,-0.141,154.2,17.2,-17.2,1.21,0.18,-0.09,976.0,,,214.55,86.33,-45.97,11.7,1.0,q1_q17_dr25_tce,5734.0,104.0,-115.0,4.462,0.051,-0.119,0.962,0.137,-0.074,282.11783,46.22393,12.253
4479,12314973,K00279.03,Kepler-450 d,CONFIRMED,CANDIDATE,0.984,0,0,0,0,7.5143967,0.0001952,-0.0001952,136.1851,0.0203,-0.0203,0.399,0.067,-0.399,4.865,0.579,-0.579,36.3,4.1,-4.1,0.96,0.06,-0.07,1199.0,,,488.52,85.52,-86.28,9.8,3.0,q1_q17_dr25_tce,6206.0,80.0,-74.0,4.159,0.048,-0.032,1.573,0.089,-0.111,295.48651,51.0135,11.684
4480,3348082,K01196.03,Kepler-274 c,CONFIRMED,CANDIDATE,0.912,0,0,0,0,33.1981761,0.0003758,-0.0003758,142.09873,0.00939,-0.00939,0.826,0.133,-0.571,4.709,0.295,-0.295,336.7,29.7,-29.7,3.21,0.5,-0.81,678.0,,,49.9,20.8,-23.44,11.8,3.0,q1_q17_dr25_tce,5570.0,83.0,-72.0,4.066,0.21,-0.09,1.548,0.241,-0.391,292.92276,38.47728,15.035
4481,3632089,K03308.02,Kepler-1464 c,CONFIRMED,CANDIDATE,0.96,0,0,0,0,5.32784157,4.29e-05,-4.29e-05,133.55005,0.00635,-0.00635,0.116,0.32,-0.116,4.696,0.187,-0.187,87.2,6.2,-6.2,0.86,0.24,-0.15,1023.0,,,259.32,207.04,-103.4,15.9,2.0,q1_q17_dr25_tce,5638.0,152.0,-152.0,4.391,0.171,-0.209,0.928,0.252,-0.168,287.23569,38.754162,14.159
4482,5563300,K03309.01,,CANDIDATE,CANDIDATE,0.988,0,0,0,0,71.05457555,5.192e-05,-5.192e-05,134.734589,0.000554,-0.000554,0.061,0.283,-0.061,1.9162,0.0246,-0.0246,4853.2,60.6,-60.6,5.91,1.22,-0.81,390.0,,,5.45,3.49,-1.86,95.9,1.0,q1_q17_dr25_tce,5290.0,159.0,-159.0,4.46,0.116,-0.231,0.865,0.179,-0.119,298.96829,40.797352,14.71
4483,12253769,K03310.01,,CANDIDATE,CANDIDATE,0.904,0,0,0,0,20.5512722,0.0001597,-0.0001597,141.087,0.00573,-0.00573,0.946,0.005,-0.676,4.639,0.134,-0.134,191.2,11.2,-11.2,1.64,0.18,-0.13,607.0,,,32.01,10.6,-6.79,20.0,1.0,q1_q17_dr25_tce,5401.0,108.0,-97.0,4.464,0.075,-0.082,0.918,0.1,-0.073,288.80457,50.99062,13.55
4484,8054719,K04776.01,,CANDIDATE,CANDIDATE,0.969,0,0,0,0,7.5861587,0.0001204,-0.0001204,132.7988,0.0127,-0.0127,0.858,0.044,-0.585,4.32,0.368,-0.368,116.8,12.7,-12.7,1.07,0.24,-0.17,928.0,,,175.29,118.02,-64.3,10.8,1.0,q1_q17_dr25_tce,5934.0,178.0,-160.0,4.444,0.135,-0.165,0.871,0.191,-0.139,299.34955,43.8503,14.84
4485,6592335,K04777.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.824000125,2.811e-06,-2.811e-06,131.80421,0.0032,-0.0032,0.7697,1.209,-0.4345,0.855,0.197,-0.197,183.1,23.0,-23.0,0.42,0.07,-0.08,746.0,,,73.09,34.54,-26.62,12.3,1.0,q1_q17_dr24_tce,3396.0,50.0,-50.0,4.991,0.06,-0.06,0.28,0.05,-0.05,287.26215,42.03231,15.896
4486,5651829,K04778.01,,CANDIDATE,CANDIDATE,0.965,0,0,0,0,0.772152075,3.071e-06,-3.071e-06,132.2074,0.00327,-0.00327,1.009,0.052,-0.779,1.78,0.135,-0.135,43.6,3.6,-3.6,4.44,1.45,-2.68,2966.0,,,18277.6,18302.22,-15751.32,13.6,1.0,q1_q17_dr25_tce,5951.0,197.0,-179.0,3.787,0.667,-0.178,2.08,0.677,-1.258,299.46524,40.89109,13.308
4487,4762283,K07706.01,,CANDIDATE,CANDIDATE,0.837,0,0,0,0,42.049523793,,,167.3423568,,,0.23,,,2.1372,,,607.9,,,1.19,0.08,-0.16,303.0,,,2.0,0.55,-0.68,5.1,1.0,q1_q17_dr25_tce,4281.0,115.0,-140.0,4.761,0.077,-0.033,0.48,0.034,-0.064,295.79251,39.89257,15.263
4488,9094763,K04779.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.08469871,1.002e-05,-1.002e-05,131.7376,0.00848,-0.00848,0.672,0.288,-0.45,4.077,0.202,-0.202,124.0,8.7,-8.7,1.11,0.35,-0.12,1757.0,,,2247.25,2153.81,-684.9,16.9,1.0,q1_q17_dr25_tce,5942.0,184.0,-205.0,4.506,0.052,-0.208,0.938,0.297,-0.099,293.98932,45.48415,15.824
4489,2976017,K04849.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,3.19938075,2.601e-05,-2.601e-05,133.01116,0.00607,-0.00607,0.268,0.176,-0.268,1.761,0.197,-0.197,76.1,9.3,-9.3,0.62,0.1,-0.04,1026.0,,,262.08,137.02,-56.8,9.8,1.0,q1_q17_dr25_tce,5483.0,163.0,-147.0,4.632,0.032,-0.104,0.702,0.115,-0.046,287.81729,38.194809,14.261
4490,6786224,K04850.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,3.04185157,1.869e-05,-1.869e-05,132.50422,0.00472,-0.00472,0.176,0.287,-0.176,1.434,0.175,-0.175,69.0,7.6,-7.6,0.71,0.21,-0.07,1184.0,,,465.54,401.33,-125.91,11.1,1.0,q1_q17_dr25_tce,5802.0,156.0,-156.0,4.537,0.048,-0.192,0.857,0.252,-0.084,294.33328,42.26413,14.147
4491,10338279,K03216.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.660274452,7.409e-06,-7.409e-06,134.46727,0.0011,-0.0011,1.092,65.09,-0.011,0.9077,0.0805,-0.0805,414.1,21.7,-21.7,11.02,2.48,-1.33,950.0,,,192.77,128.84,-59.36,26.4,1.0,q1_q17_dr25_tce,5615.0,152.0,-152.0,4.478,0.104,-0.143,0.842,0.189,-0.102,291.37064,47.435509,12.049
4492,4851239,K04851.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.23512429,1.142e-05,-1.142e-05,132.00059,0.00673,-0.00673,0.556,0.404,-0.346,4.22,0.233,-0.233,15.2,1.2,-1.2,0.38,0.05,-0.02,1642.0,,,1722.78,573.54,-244.88,15.7,1.0,q1_q17_dr25_tce,5798.0,69.0,-86.0,4.507,0.018,-0.102,0.941,0.12,-0.043,295.84006,39.931221,11.438
4493,11072016,K04852.01,,CANDIDATE,CANDIDATE,0.919,0,0,0,0,1.89873195,1.107e-05,-1.107e-05,132.09278,0.00446,-0.00446,0.197,0.257,-0.197,1.382,0.153,-0.153,78.0,9.5,-9.5,0.93,0.29,-0.1,1524.0,,,1279.95,1233.6,-405.22,10.2,1.0,q1_q17_dr25_tce,5942.0,187.0,-229.0,4.439,0.067,-0.216,1.05,0.333,-0.111,284.94226,48.666512,14.457
4494,3245969,K01101.02,,CANDIDATE,CANDIDATE,,0,0,0,0,11.39110963,7.274e-05,-7.274e-05,137.69665,0.0054,-0.0054,0.569,0.3496,-0.3547,2.749,0.158,-0.158,593.4,54.4,-54.4,1.9,0.21,-0.15,632.0,,,37.65,15.02,-8.96,12.1,1.0,q1_q16_tce,4999.0,154.0,-139.0,4.587,0.029,-0.073,0.76,0.086,-0.058,294.11566,38.393478,15.681
4495,10057494,K03234.01,Kepler-1443 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,2.41810158,1.372e-05,-1.372e-05,132.38894,0.0046,-0.0046,0.016,0.439,-0.016,2.144,0.145,-0.145,46.8,4.1,-4.1,0.85,0.15,-0.09,1602.0,,,1555.96,757.09,-415.64,13.4,1.0,q1_q17_dr25_tce,6258.0,112.0,-124.0,4.307,0.08,-0.12,1.239,0.219,-0.135,283.43576,47.06686,12.278
4496,7902003,K03236.01,,CANDIDATE,CANDIDATE,0.877,0,0,0,0,7.13044117,7.436e-05,-7.436e-05,135.594,0.0068,-0.0068,0.068,0.37,-0.068,2.566,0.226,-0.226,31.9,3.7,-3.7,1.18,0.23,-0.28,1400.0,,,908.79,484.83,-422.55,10.5,1.0,q1_q17_dr25_tce,6312.0,114.0,-127.0,3.964,0.195,-0.105,2.074,0.404,-0.494,295.43915,43.676311,12.31
4497,6587796,K03237.01,Kepler-1444 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,33.4203001,0.0006669,-0.0006669,159.1401,0.0152,-0.0152,0.789,0.182,-0.553,5.307,0.551,-0.551,436.6,58.5,-58.5,2.46,0.37,-0.28,581.0,,,27.02,11.45,-7.4,8.9,1.0,q1_q17_dr25_tce,5731.0,104.0,-115.0,4.372,0.105,-0.105,1.066,0.161,-0.12,285.33063,42.040428,12.325
4498,9489953,K03238.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,58.3437362,0.0005201,-0.0005201,169.90401,0.00774,-0.00774,1.246,31.11,-0.036,22.482,0.379,-0.379,1266.8,19.7,-19.7,93.55,17.27,-40.33,779.0,,,87.03,50.35,-62.08,75.0,1.0,q1_q17_dr25_tce,5896.0,176.0,-176.0,3.65,0.36,-0.12,3.006,0.555,-1.296,300.02124,46.090778,12.33
4499,5305240,K03239.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.070982122,7.325e-06,-7.325e-06,131.98355,0.00547,-0.00547,0.563,0.4,-0.362,1.255,0.202,-0.202,43.4,6.8,-6.8,0.98,0.23,-0.32,2122.0,,,4811.39,3428.47,-2853.12,9.0,1.0,q1_q17_dr25_tce,5717.0,156.0,-138.0,4.109,0.35,-0.15,1.433,0.344,-0.473,298.89642,40.477009,12.334
4500,11905409,K03312.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,18.0939004,0.0002288,-0.0002288,139.01706,0.0099,-0.0099,0.445,0.026,-0.445,3.294,0.333,-0.333,467.3,48.0,-48.0,1.91,0.48,-0.16,665.0,,,46.21,33.38,-11.92,11.6,1.0,q1_q17_dr25_tce,5904.0,142.0,-178.0,4.543,0.044,-0.176,0.867,0.218,-0.073,286.50211,50.246189,15.739
4501,9571186,K03313.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,34.9524256,0.0001243,-0.0001243,163.52048,0.00298,-0.00298,1.225,70.24,-3.321,1.717,0.162,-0.162,677.0,53.0,-53.0,21.74,1.81,-1.51,429.0,,,8.02,2.67,-1.86,15.8,1.0,q1_q17_dr25_tce,4921.0,159.0,-145.0,4.591,0.024,-0.064,0.779,0.065,-0.054,283.04764,46.265331,14.767
4502,9838060,K03314.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,23.81578356,4.852e-05,-4.852e-05,141.84883,0.00197,-0.00197,0.958,1.31,-0.041,3.7591,0.0717,-0.0717,4856.7,85.0,-85.0,8.4,1.92,-0.69,560.0,,,23.2,16.64,-6.08,71.0,1.0,q1_q17_dr25_tce,5561.0,182.0,-182.0,4.572,0.038,-0.152,0.818,0.187,-0.067,294.66592,46.665852,16.029
4503,8554701,K03315.01,Kepler-1466 b,CONFIRMED,CANDIDATE,0.974,0,0,0,0,31.1748311,0.0002131,-0.0002131,159.10049,0.00593,-0.00593,0.016,0.421,-0.016,3.79,0.168,-0.168,200.2,13.6,-13.6,1.31,0.4,-0.14,585.0,,,27.62,25.31,-8.0,17.0,1.0,q1_q17_dr25_tce,6086.0,164.0,-182.0,4.511,0.054,-0.216,0.921,0.288,-0.096,289.83121,44.609859,13.926
4504,9031209,K03316.01,Kepler-1467 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,47.0568476,0.0001896,-0.0001896,161.05864,0.00291,-0.00291,0.027,0.406,-0.027,5.2232,0.0958,-0.0958,1531.2,45.7,-45.7,2.84,0.47,-0.22,411.0,,,6.72,3.55,-1.65,38.0,1.0,q1_q17_dr25_tce,5288.0,159.0,-159.0,4.613,0.032,-0.097,0.74,0.122,-0.057,295.04855,45.342682,15.549
4505,5951416,K04781.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,367.73299,0.0138,-0.0138,302.3576,0.0263,-0.0263,0.0064,0.4419,-0.0064,10.158,0.936,-0.936,503.9,55.9,-55.9,2.1,0.84,-0.2,266.0,,,1.19,1.4,-0.34,11.2,,,6225.0,171.0,-197.0,4.481,0.055,-0.29,0.931,0.371,-0.09,288.97574,41.279121,14.892
4506,5612697,K03206.01,,CANDIDATE,CANDIDATE,0.819,0,0,0,0,15.1516409,0.0001979,-0.0001979,133.9226,0.0121,-0.0121,0.173,0.275,-0.173,5.105,0.385,-0.385,191.5,20.0,-20.0,1.38,0.0,0.0,736.0,,,69.25,0.0,0.0,11.4,1.0,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,289.57462,40.807594,11.843
4507,8973285,K04782.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.4213444,0.0001055,-0.0001055,137.493,0.0118,-0.0118,0.1732,0.2917,-0.1732,2.361,0.348,-0.348,315.9,44.5,-44.5,1.73,0.69,-0.16,953.0,,,195.23,228.96,-57.16,8.7,,,6032.0,167.0,-222.0,4.485,0.045,-0.284,0.973,0.385,-0.091,297.9487,45.255039,15.85
4508,4645833,K04783.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.743495989,2.246e-06,-2.246e-06,132.18904,0.0024,-0.0024,1.144,0.861,-0.136,2.255,0.131,-0.131,172.8,8.1,-8.1,11.82,1.81,-0.9,1617.0,,,1612.65,799.94,-392.89,26.0,2.0,q1_q17_dr25_tce,5345.0,160.0,-160.0,4.639,0.036,-0.09,0.686,0.105,-0.052,289.07837,39.70882,15.222
4509,8940918,K04784.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.405887031,5.708e-06,-5.708e-06,132.01147,0.00347,-0.00347,0.364,0.087,-0.364,1.184,0.135,-0.135,216.0,19.7,-19.7,0.95,0.07,-0.08,1086.0,,,329.99,95.51,-85.77,13.8,1.0,q1_q17_dr25_tce,4440.0,133.0,-133.0,4.618,0.049,-0.025,0.653,0.046,-0.056,286.7695,45.234131,15.643
4510,3758922,K04853.01,,CANDIDATE,CANDIDATE,0.625,0,0,0,0,17.7412303,0.0003966,-0.0003966,144.3554,0.0136,-0.0136,0.065,0.392,-0.065,4.816,0.566,-0.566,144.7,18.6,-18.6,1.14,0.35,-0.11,684.0,,,51.69,44.67,-15.09,9.2,1.0,q1_q17_dr25_tce,5817.0,139.0,-191.0,4.491,0.052,-0.208,0.956,0.289,-0.096,294.47876,38.883659,14.641
4511,8360041,K04854.01,,CANDIDATE,CANDIDATE,0.984,0,0,0,0,2.63527677,2.09e-05,-2.09e-05,133.97919,0.00527,-0.00527,0.646,0.015,-0.5,1.997,0.2,-0.2,70.4,7.9,-7.9,0.76,0.05,-0.06,1136.0,,,394.32,83.99,-77.27,10.7,1.0,q1_q17_dr25_tce,5215.0,83.0,-83.0,4.496,0.066,-0.05,0.864,0.058,-0.064,289.80804,44.362518,14.342
4512,9782748,K04856.01,,CANDIDATE,CANDIDATE,0.924,0,0,0,0,147.388124,0.002736,-0.002736,174.6537,0.0166,-0.0166,0.005,0.44,-0.005,8.781,0.381,-0.381,909.2,67.4,-67.4,3.03,1.0,-0.34,356.0,,,3.78,3.81,-1.22,15.8,1.0,q1_q17_dr25_tce,6046.0,190.0,-232.0,4.478,0.04,-0.229,1.007,0.334,-0.111,296.52145,46.540539,15.817
4513,2860656,K04857.01,,CANDIDATE,CANDIDATE,0.798,0,0,0,0,4.11497357,4.457e-05,-4.457e-05,135.318,0.0107,-0.0107,0.396,0.056,-0.396,3.025,0.19,-0.19,154.1,17.3,-17.3,1.17,0.39,-0.12,1137.0,,,395.27,402.64,-124.37,9.7,1.0,q1_q17_dr25_tce,6011.0,189.0,-231.0,4.507,0.04,-0.229,0.927,0.311,-0.097,293.17578,38.042019,15.392
4514,6206559,K03240.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.245331397,7.223e-06,-7.223e-06,132.22902,0.00584,-0.00584,0.649,0.035,-0.497,2.566,0.124,-0.124,38.1,1.8,-1.8,1.61,0.35,-0.81,2678.0,,,12115.45,8470.68,-9526.39,26.5,1.0,q1_q17_dr25_tce,6106.0,217.0,-217.0,3.781,0.535,-0.094,2.477,0.534,-1.246,292.34503,41.585289,12.341
4515,9532117,K03241.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.21429932,5.046e-05,-5.046e-05,135.00609,0.00466,-0.00466,0.667,0.284,-0.457,3.099,0.139,-0.139,70.7,4.3,-4.3,1.66,0.36,-0.52,1312.0,,,701.11,446.57,-408.62,19.7,1.0,q1_q17_dr25_tce,6277.0,174.0,-174.0,3.951,0.273,-0.117,1.869,0.395,-0.592,294.17792,46.191711,12.344
4516,6928906,K03242.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.54945486,1.503e-05,-1.503e-05,132.47682,0.00688,-0.00688,0.228,0.239,-0.228,6.698,0.229,-0.229,21.8,1.3,-1.3,1.34,0.22,-0.53,3006.0,,,19304.93,10095.11,-13430.74,20.9,1.0,q1_q17_dr25_tce,7382.0,206.0,-353.0,3.838,0.301,-0.129,2.804,0.471,-1.098,284.45609,42.439831,12.374
4517,9821151,K03243.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,8.42943991,5.436e-05,-5.436e-05,132.29198,0.00628,-0.00628,0.82,0.114,-0.597,2.441,0.145,-0.145,89.1,5.6,-5.6,1.19,0.28,-0.14,1029.0,,,265.39,174.19,-83.24,19.7,1.0,q1_q17_dr25_tce,6353.0,144.0,-176.0,4.375,0.077,-0.143,1.132,0.261,-0.14,286.85983,46.625511,12.385
4518,8073705,K03245.01,Kepler-1445 b,CONFIRMED,CANDIDATE,0.973,0,0,0,0,10.60052083,8.867e-05,-8.867e-05,132.98523,0.00601,-0.00601,0.729,0.235,-0.503,4.509,0.187,-0.187,60.9,4.1,-4.1,1.09,0.18,-0.21,987.0,,,224.28,102.9,-91.98,17.4,1.0,q1_q17_dr25_tce,6035.0,120.0,-132.0,4.212,0.168,-0.112,1.303,0.21,-0.257,280.24945,43.915058,12.405
4519,8330548,K01132.02,,FALSE POSITIVE,FALSE POSITIVE,,1,1,0,0,0.9570701,,,131.7767386,,,,,,2.75,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,301.01672,44.233841,14.446
4520,4271474,K03324.01,Kepler-1469 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.8634638,0.0003024,-0.0003024,145.2419,0.0114,-0.0114,0.502,0.011,-0.479,3.542,0.313,-0.313,871.0,105.0,-105.0,2.37,0.44,-0.19,551.0,,,21.77,12.67,-5.23,9.9,1.0,q1_q17_dr25_tce,5383.0,160.0,-144.0,4.587,0.03,-0.12,0.789,0.147,-0.063,293.82135,39.39135,15.965
4521,5130983,K03325.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,86.4392931,0.0008306,-0.0008306,144.58294,0.00754,-0.00754,1.28,77.71,-2.418,6.534,0.384,-0.384,1175.1,67.2,-67.2,35.31,11.44,-3.83,442.0,,,8.99,8.6,-2.79,20.5,1.0,q1_q17_dr25_tce,6208.0,172.0,-216.0,4.454,0.054,-0.202,1.024,0.332,-0.111,299.26376,40.263741,14.329
4522,11497958,K01422.04,Kepler-296 f,CONFIRMED,CANDIDATE,0.927,0,0,0,0,63.3354719,0.000927,-0.000927,162.6161,0.0111,-0.0111,0.029,0.422,-0.029,3.651,0.251,-0.251,983.0,83.8,-83.8,1.18,0.15,-0.18,202.0,,,0.39,0.15,-0.13,13.0,5.0,q1_q17_dr25_tce,3526.0,71.0,-78.0,4.866,0.066,-0.044,0.383,0.048,-0.058,286.54001,49.437328,15.921
4523,11093538,K03326.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,14.77820911,1.795e-05,-1.795e-05,144.09725,0.00115,-0.00115,1.258,16.15,-0.216,5.395,0.0505,-0.0505,10774.0,110.0,-110.0,44.48,13.87,-4.93,809.0,,,101.07,93.09,-33.78,123.1,1.0,q1_q17_dr25_tce,6258.0,175.0,-263.0,4.442,0.067,-0.216,1.046,0.326,-0.116,296.11771,48.664108,15.696
4524,11044779,K03327.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,15.60862948,1.972e-05,-1.972e-05,144.30211,0.00109,-0.00109,1.171,13.59,-0.147,6.6957,0.0627,-0.0627,34356.0,227.0,-227.0,39.42,9.56,-3.8,648.0,,,41.71,31.51,-11.9,186.0,1.0,q1_q17_dr25_tce,5569.0,182.0,-182.0,4.566,0.032,-0.168,0.829,0.201,-0.08,297.983,48.555649,15.466
4525,6438379,K04785.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,389.14115,0.02672,-0.02672,309.5721,0.0264,-0.0264,0.0973,0.3752,-0.0971,7.93,1.2,-1.2,347.4,51.5,-51.5,1.67,0.69,-0.15,250.0,,,0.92,1.09,-0.24,10.1,,,6043.0,156.0,-176.0,4.505,0.048,-0.291,0.894,0.365,-0.08,290.30505,41.838459,14.534
4526,9145415,K04786.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,365.78863,0.02622,-0.02622,187.5436,0.0366,-0.0366,0.1564,0.3166,-0.1563,12.76,1.6,-1.6,885.0,106.0,-106.0,2.21,0.71,-0.17,215.0,,,0.5,0.5,-0.12,10.5,,,5407.0,186.0,-153.0,4.585,0.036,-0.175,0.752,0.238,-0.06,287.58789,45.598492,15.964
4527,4545926,K04787.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.4826619,2.156e-05,-2.156e-05,133.78028,0.00797,-0.00797,0.731,0.223,-0.512,2.115,0.23,-0.23,37.0,4.5,-4.5,0.8,0.26,-0.11,1619.0,,,1627.36,1475.78,-577.84,10.0,1.0,q1_q17_dr25_tce,6356.0,153.0,-192.0,4.292,0.128,-0.192,1.225,0.388,-0.179,286.46796,39.652321,13.505
4528,9396760,K04788.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,2.17811908,1.978e-05,-1.978e-05,132.02334,0.00567,-0.00567,0.3437,0.1211,-0.3436,1.468,0.289,-0.289,74.0,11.5,-11.5,0.8,0.33,-0.07,1412.0,,,938.51,1104.64,-245.87,9.8,1.0,q1_q17_dr24_tce,6039.0,152.0,-178.0,4.505,0.042,-0.293,0.921,0.372,-0.081,288.43149,45.918869,14.555
