rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
7789,5282656,K06551.01,,FALSE POSITIVE,FALSE POSITIVE,0.193,0,0,1,0,1.516372183,9.622e-06,-9.622e-06,131.83387,0.00513,-0.00513,0.596,0.382,-0.389,1.239,0.185,-0.185,93.8,14.1,-14.1,1.06,0.35,-0.12,1686.0,,,1911.54,1839.71,-614.1,8.8,1.0,q1_q17_dr25_tce,6142.0,171.0,-236.0,4.456,0.056,-0.224,1.046,0.341,-0.114,293.98837,40.458981,15.16
7790,5284133,K06552.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,8.784575777,2.29e-07,-2.29e-07,134.6752148,2.11e-05,-2.11e-05,0.5,0.066,-0.053,5.3022,0.0019,-0.0019,262980.0,0.0,0.0,104.57,24.81,-20.32,1555.0,,,1380.83,977.32,-635.93,4761.5,1.0,q1_q17_dr25_tce,8144.0,226.0,-368.0,4.139,0.108,-0.162,1.914,0.454,-0.372,294.38223,40.45219,12.444
7791,5285607,K06553.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.949700508,1.05e-07,-1.05e-07,132.4267375,4.42e-05,-4.42e-05,1.153,0.047,-0.029,4.35014,0.0017,-0.0017,38119.0,10.0,-10.0,56.11,20.27,-6.77,1716.0,,,2048.37,2099.34,-645.35,2271.0,1.0,q1_q17_dr25_tce,6469.0,145.0,-193.0,4.385,0.056,-0.238,1.193,0.431,-0.144,294.77219,40.459629,11.419
7792,5294739,K06556.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.735993484,1.056e-06,-1.056e-06,135.062493,0.000235,-0.000235,0.993,0.017,-0.019,17.4877,0.0322,-0.0322,617990.0,518.0,-518.0,571.07,162.8,-406.9,2063.0,,,4283.18,4276.57,-3999.94,1587.7,1.0,q1_q17_dr25_tce,5467.0,267.0,-297.0,3.432,0.808,-0.202,4.055,1.156,-2.889,296.83719,40.473099,13.93
7793,5300878,K06559.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.639721284,4.6e-08,-4.6e-08,131.8546732,5.82e-05,-5.82e-05,0.404,0.015,-0.006,2.69771,0.00203,-0.00203,465920.0,404.0,-404.0,46.59,4.47,-4.03,1505.0,,,1220.53,429.85,-318.79,1012.9,1.0,q1_q17_dr25_tce,4794.0,144.0,-144.0,4.633,0.06,-0.035,0.625,0.06,-0.054,298.08188,40.478142,14.767
7794,6292732,K06686.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,1.25338826,1.916e-05,-1.916e-05,132.6307,0.0154,-0.0154,0.469,0.475,-0.252,3.828,0.567,-0.567,44.7,3.7,-3.7,0.64,0.08,-0.02,1651.0,,,1750.61,586.89,-221.78,14.8,1.0,q1_q17_dr25_tce,5869.0,70.0,-87.0,4.513,0.018,-0.096,0.942,0.121,-0.035,294.18524,41.632351,13.907
7795,6307000,K06687.01,,CANDIDATE,CANDIDATE,0.973,0,0,0,0,1.002591901,4.985e-06,-4.985e-06,131.65849,0.00374,-0.00374,0.312,0.147,-0.312,1.247,0.156,-0.156,143.2,16.8,-16.8,0.87,0.08,-0.08,1391.0,,,884.21,298.22,-248.45,11.1,1.0,q1_q17_dr25_tce,4893.0,161.0,-161.0,4.574,0.05,-0.045,0.739,0.062,-0.069,297.61307,41.672829,15.79
7796,6345758,K06689.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,3.37116682,5.646e-05,-5.646e-05,132.0176,0.0142,-0.0142,0.318,0.155,-0.318,4.708,0.384,-0.384,71.4,9.1,-9.1,0.98,0.26,-0.21,1291.0,,,656.3,511.24,-294.93,9.8,1.0,q1_q17_dr25_tce,5653.0,154.0,-154.0,4.288,0.204,-0.185,1.163,0.307,-0.251,284.57642,41.705971,15.03
7797,6364126,K06690.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,5.2434664,0.0003517,-0.0003517,132.7707,0.067,-0.067,1.016,1.367,-0.249,18.47,2.0,-2.0,119.4,10.6,-10.6,2.83,0.32,-0.23,831.0,,,113.05,47.73,-30.44,10.7,1.0,q1_q17_dr25_tce,5047.0,176.0,-176.0,4.574,0.039,-0.066,0.766,0.087,-0.063,291.84723,41.72522,14.901
7798,6364200,K06692.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,5.2441517,0.0002648,-0.0002648,132.6668,0.0493,-0.0493,0.557,0.012,-0.478,9.69,1.0,-1.0,90.1,9.9,-9.9,0.91,0.24,-0.09,1056.0,,,293.68,234.87,-83.28,10.5,1.0,q1_q17_dr25_tce,6060.0,181.0,-199.0,4.509,0.046,-0.184,0.925,0.245,-0.088,291.87134,41.788971,15.862
7799,6364247,K06693.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,5.2443332,0.0001782,-0.0001782,132.6164,0.0289,-0.0289,0.775,0.18,-0.558,11.268,0.629,-0.629,29.9,2.6,-2.6,0.58,0.18,-0.06,1054.0,,,291.25,262.76,-83.56,13.5,1.0,q1_q17_dr25_tce,5952.0,160.0,-177.0,4.489,0.052,-0.208,0.971,0.299,-0.1,291.88922,41.777969,13.636
7800,7105574,K06820.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,20.726069913,3.191e-06,-3.191e-06,143.201391,0.000129,-0.000129,0.989,0.059,-0.083,6.47393,0.00793,-0.00793,118860.0,111.0,-111.0,51.9,15.14,-5.06,657.0,,,43.93,37.58,-11.86,1216.8,1.0,q1_q17_dr25_tce,6011.0,162.0,-162.0,4.522,0.036,-0.204,0.902,0.263,-0.088,287.74615,42.648628,14.069
7801,7115200,K06821.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.566801447,5.436e-06,-5.436e-06,131.79977,0.00841,-0.00841,0.615,0.344,-0.392,2.352,0.246,-0.246,16.2,1.5,-1.5,0.57,0.09,-0.11,2633.0,,,11321.32,4647.1,-4305.62,13.8,1.0,q1_q17_dr25_tce,5966.0,80.0,-80.0,4.184,0.176,-0.108,1.349,0.211,-0.258,290.96869,42.619678,12.766
7802,7115332,K06822.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.566794934,5.426e-06,-5.426e-06,131.84569,0.00776,-0.00776,0.974,0.003,-0.679,4.399,0.269,-0.269,68.9,4.9,-4.9,1.15,0.35,-0.15,2457.0,,,8648.94,7891.57,-3070.92,21.7,1.0,q1_q17_dr25_tce,6395.0,176.0,-242.0,4.436,0.065,-0.208,1.049,0.325,-0.139,291.01474,42.653309,14.944
7803,7115463,K06823.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.566800287,2.885e-06,-2.885e-06,131.815992,0.000695,-0.000695,0.648,0.283,-0.43,3.487,0.327,-0.327,73.9,4.4,-4.4,0.88,0.27,-0.09,2260.0,,,6188.18,5808.48,-1864.62,23.3,1.0,q1_q17_dr25_tce,6075.0,189.0,-210.0,4.486,0.052,-0.208,0.969,0.3,-0.1,291.065,42.63665,15.124
7804,7115597,K06824.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.566791946,4.009e-06,-4.009e-06,131.8145,0.00731,-0.00731,0.982,0.007,-0.698,2.77,0.131,-0.131,125.7,11.6,-11.6,1.54,0.43,-0.15,2160.0,,,5129.25,4394.34,-1473.42,14.1,1.0,q1_q17_dr25_tce,5836.0,182.0,-203.0,4.5,0.037,-0.2,0.97,0.273,-0.091,291.10468,42.645309,15.915
7805,7116226,K06827.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.566801325,3.509e-06,-3.509e-06,131.82499,0.00446,-0.00446,0.77,0.169,-0.516,4.176,0.166,-0.166,92.1,5.3,-5.3,1.07,0.33,-0.11,2383.0,,,7585.82,6968.44,-2333.04,26.4,1.0,q1_q17_dr25_tce,6273.0,169.0,-225.0,4.454,0.054,-0.202,1.021,0.32,-0.107,291.30963,42.61652,15.42
7806,8008128,K06950.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,14.854415674,7.89e-07,-7.89e-07,136.5597829,4.35e-05,-4.35e-05,0.57,0.006,0.0,5.13753,0.00145,-0.00145,77410.0,35.0,-35.0,29.77,10.19,-3.41,798.0,,,95.83,97.17,-29.77,2822.1,1.0,q1_q17_dr25_tce,6214.0,175.0,-197.0,4.444,0.07,-0.224,1.022,0.35,-0.117,282.42578,43.884331,14.558
7807,8009500,K06951.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,38.47674409,1.461e-06,-1.461e-06,150.5742128,3.1e-05,-3.1e-05,0.458,0.005,0.0,5.10744,0.00112,-0.00112,173170.0,57.8,-57.8,33.8,4.36,-3.94,463.0,,,10.85,4.72,-3.26,3487.8,1.0,q1_q17_dr25_tce,5294.0,159.0,-143.0,4.507,0.095,-0.085,0.79,0.102,-0.092,283.20117,43.888981,14.579
7808,8013289,K06952.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,10.643110689,,,140.1691798,,,1.179,,,88.1118,,,316.3,,,31.72,7.94,-10.92,1038.0,,,274.67,214.51,-171.4,153.7,1.0,q1_q17_dr25_tce,5930.0,196.0,-196.0,4.084,0.364,-0.156,1.473,0.369,-0.507,285.09076,43.801754,13.615
7809,8016692,K06954.01,,CANDIDATE,CANDIDATE,0.721,0,0,0,0,6.613671,0.0001118,-0.0001118,136.4964,0.0132,-0.0132,0.096,0.355,-0.096,4.211,0.449,-0.449,32.8,3.8,-3.8,0.91,0.2,-0.24,1266.0,,,607.33,407.44,-314.26,10.2,1.0,q1_q17_dr25_tce,6056.0,183.0,-164.0,4.071,0.234,-0.126,1.597,0.348,-0.425,286.9454,43.899139,13.109
7810,8027902,K06955.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.79621807,1.197e-05,-1.197e-05,131.54732,0.00536,-0.00536,0.72,0.323,-0.26,10.16,1.2,-1.2,47.0,8.9,-8.9,1.54,0.32,-0.4,2480.0,,,8937.14,5658.92,-4712.32,42.0,1.0,q1_q17_dr25_tce,7117.0,197.0,-271.0,3.988,0.198,-0.132,2.09,0.439,-0.537,291.47702,43.84412,12.895
7811,8042644,K06957.01,,CANDIDATE,CANDIDATE,0.991,0,0,0,0,1.48062814,1.556e-05,-1.556e-05,131.51535,0.00764,-0.00764,0.479,0.486,-0.268,2.898,0.209,-0.209,62.5,7.3,-7.3,0.76,0.25,-0.08,1653.0,,,1770.63,1707.5,-553.28,10.3,1.0,q1_q17_dr25_tce,6187.0,175.0,-219.0,4.499,0.054,-0.216,0.937,0.305,-0.102,296.35956,43.86676,15.189
7812,8750094,K07086.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,1.12679793,1.27e-05,-1.27e-05,132.2757,0.0111,-0.0111,1.215,0.183,-0.118,12.079,0.923,-0.923,227.2,13.3,-13.3,21.07,5.52,-1.83,1590.0,,,1514.63,1198.38,-409.76,21.1,1.0,q1_q17_dr25_tce,5662.0,169.0,-186.0,4.56,0.033,-0.176,0.84,0.22,-0.073,290.50241,44.96817,14.618
7813,8758161,K07087.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.998217563,2.9e-08,-2.9e-08,131.8142317,2.37e-05,-2.37e-05,1.003,0.037,-0.009,3.90851,0.00107,-0.00107,87567.0,0.0,0.0,88.64,25.91,-25.91,2795.0,,,14421.97,12067.48,-8231.34,3979.1,1.0,q1_q17_dr25_tce,6980.0,168.0,-264.0,4.06,0.24,-0.16,1.755,0.513,-0.513,293.62054,44.967281,12.457
7814,8767034,K07089.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.58640848,3.766e-06,-3.766e-06,131.55583,0.00563,-0.00563,0.352,0.083,-0.352,2.616,0.191,-0.191,61.3,3.2,-3.2,0.48,0.04,-0.04,1444.0,,,1029.91,369.8,-225.78,23.6,1.0,q1_q17_dr25_tce,4556.0,136.0,-123.0,4.676,0.028,-0.052,0.615,0.061,-0.041,296.67044,44.959839,14.28
7815,8773948,K07090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,33.46947449,8.737e-06,-8.737e-06,154.008513,0.000208,-0.000208,0.315,0.006,-0.004,11.8874,0.0138,-0.0138,164610.0,153.0,-153.0,127.38,36.33,-84.71,972.0,,,211.38,189.35,-190.52,1255.2,1.0,q1_q17_dr25_tce,5934.0,208.0,-187.0,3.581,0.807,-0.142,3.075,0.877,-2.045,298.44244,44.910912,13.714
7816,8804358,K07092.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,62.519211,0.003785,-0.003785,146.4454,0.0544,-0.0544,0.081,0.4609,-0.0808,2.523,0.725,-0.725,277.6,93.6,-93.6,1.9,1.32,-0.2,520.0,,,17.29,37.23,-5.53,6.7,1.0,q1_q17_dr24_tce,6343.0,158.0,-256.0,4.411,0.052,-0.052,1.137,0.785,-0.119,285.08145,45.023762,15.453
7817,8508493,K07890.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,1,0,1,0,349.85525,0.01389,-0.01389,285.6453,0.0259,-0.0259,0.485,0.482,-0.276,5.42,0.895,-0.895,842.0,156.0,-156.0,2.63,0.77,-0.26,251.0,,,0.94,0.81,-0.27,7.9,1.0,q1_q17_dr25_tce,5941.0,166.0,-187.0,4.533,0.034,-0.195,0.885,0.258,-0.086,296.44946,44.583241,15.902
7818,9652632,K07217.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.488812012,1.3e-07,-1.3e-07,132.1282609,4.28e-05,-4.28e-05,0.931,0.024,-0.023,5.94523,0.00208,-0.00208,131000.0,29.1,-29.1,83.26,21.97,-29.31,1852.0,,,2776.19,2182.27,-1767.04,3290.5,1.0,q1_q17_dr25_tce,6499.0,184.0,-230.0,4.084,0.336,-0.168,1.497,0.395,-0.527,293.24738,46.310413,11.576
7819,9655424,K07218.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.51811818,5.324e-05,-5.324e-05,131.646,0.228,-0.228,0.021,0.67,-0.021,0.3969,0.076,-0.076,99.0,65.2,-65.2,1.09,0.34,-0.11,2360.0,,,7376.27,6756.76,-2271.61,7.8,1.0,q1_q17_dr25_tce,6240.0,169.0,-226.0,4.502,0.052,-0.208,0.929,0.29,-0.097,294.35074,46.311771,14.89
7820,9658089,K07220.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,1.057080807,5.844e-06,-5.844e-06,131.69304,0.00467,-0.00467,0.966,0.01,-0.693,1.82,0.139,-0.139,60.6,6.5,-6.5,0.97,0.32,-0.1,1805.0,,,2518.85,2452.48,-762.46,11.3,1.0,q1_q17_dr25_tce,6000.0,167.0,-209.0,4.487,0.054,-0.216,0.946,0.312,-0.098,295.35825,46.343929,15.102
7821,9673173,K07222.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,21.294733865,1.75e-06,-1.75e-06,147.0967696,6.74e-05,-6.74e-05,0.957,0.03,-0.035,7.60143,0.00381,-0.00381,123180.0,46.2,-46.2,71.55,20.44,-16.74,771.0,,,83.71,71.98,-40.22,2674.6,1.0,q1_q17_dr25_tce,6039.0,181.0,-181.0,4.242,0.19,-0.19,1.278,0.365,-0.299,300.01407,46.345268,13.731
7822,9693803,K07224.01,,CANDIDATE,CANDIDATE,,0,0,0,0,13.4959496,0.0002598,-0.0002598,142.1992,0.02,-0.02,0.2136,0.2748,-0.2133,2.085,0.358,-0.358,253.6,45.6,-45.6,1.62,0.73,-0.15,784.0,,,89.25,120.55,-26.11,7.3,1.0,q1_q17_dr24_tce,5962.0,174.0,-220.0,4.464,0.047,-0.047,1.019,0.456,-0.095,283.11642,46.442699,15.669
7823,10619109,K07351.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.045166206,2.54e-07,-2.54e-07,132.3655682,9.82e-05,-9.82e-05,0.661,0.016,-0.014,6.84312,0.00598,-0.00598,263640.0,196.0,-196.0,131.41,32.37,-48.56,2422.0,,,8125.86,6410.62,-5472.79,1488.6,1.0,q1_q17_dr25_tce,7128.0,256.0,-342.0,3.95,0.322,-0.138,2.135,0.526,-0.789,298.37128,47.81385,11.704
7824,10646620,K07352.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,2.41349123,4.627e-05,-4.627e-05,133.5687,0.0179,-0.0179,0.728,0.057,-0.727,11.29,2.6,-2.6,57.0,5.4,-5.4,2.11,0.34,-0.8,2348.0,,,7197.15,3483.79,-4694.06,38.1,1.0,q1_q17_dr25_tce,6628.0,160.0,-180.0,3.783,0.312,-0.098,2.595,0.419,-0.978,282.38934,47.967178,13.253
7825,10659624,K07354.01,,CANDIDATE,CANDIDATE,0.582,0,0,0,0,43.2675604,0.0008243,-0.0008243,136.4574,0.0149,-0.0149,0.818,0.145,-0.612,8.331,0.4,-0.4,69.1,8.0,-8.0,1.61,0.25,-0.46,664.0,,,45.99,18.53,-23.68,10.0,1.0,q1_q17_dr25_tce,5747.0,77.0,-77.0,4.018,0.262,-0.087,1.729,0.265,-0.492,289.36646,47.923851,13.468
7826,10661913,K07355.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.23133063,9.449e-06,-9.449e-06,131.82495,0.00695,-0.00695,0.051,0.416,-0.051,3.7,0.198,-0.198,78.9,5.2,-5.2,0.54,0.03,-0.06,1072.0,,,311.53,79.86,-85.45,17.6,1.0,q1_q17_dr25_tce,4237.0,113.0,-126.0,4.63,0.053,-0.021,0.631,0.04,-0.06,290.34503,47.963589,14.875
7827,10662021,K07357.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,1.23140522,1.659e-05,-1.659e-05,131.7715,0.0135,-0.0135,0.412,0.065,-0.412,3.338,0.432,-0.432,51.3,5.9,-5.9,0.81,0.23,-0.16,1756.0,,,2252.47,1930.02,-943.89,10.8,1.0,q1_q17_dr25_tce,5600.0,166.0,-166.0,4.32,0.162,-0.18,1.118,0.319,-0.213,290.39279,47.997429,15.149
7828,11817750,K07482.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.762550001,1.646e-06,-1.646e-06,131.671965,0.000137,-0.000137,1.006,0.08,-0.049,4.87531,0.00934,-0.00934,41580.0,64.2,-64.2,68.93,19.65,-17.85,1375.0,,,843.46,711.77,-447.58,827.0,1.0,q1_q17_dr25_tce,7199.0,201.0,-277.0,4.055,0.175,-0.175,1.95,0.556,-0.505,293.82687,50.07653,12.25
7829,11825996,K07483.01,,CANDIDATE,CANDIDATE,,0,0,0,0,16.9163386,0.0003914,-0.0003914,132.8922,0.0196,-0.0196,0.6327,0.0053,-0.503,2.521,0.601,-0.601,64.2,12.3,-12.3,0.68,0.31,-0.07,648.0,,,41.74,56.96,-11.25,6.3,1.0,q1_q17_dr24_tce,5628.0,169.0,-136.0,4.513,0.069,-0.069,0.81,0.364,-0.083,297.34726,50.04744,13.132
7830,11855538,K07485.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,2.521265,0.001108,-0.001108,132.848,0.385,-0.385,0.463,0.07,-0.463,2.69,8.1,-8.1,36.5,15.1,-15.1,1.16,0.27,-0.39,2049.0,,,4175.66,2896.7,-2514.7,5.9,1.0,q1_q17_dr25_tce,6306.0,189.0,-142.0,3.828,0.315,-0.135,1.874,0.425,-0.637,286.70947,50.165909,12.227
7831,11858541,K07486.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.674353343,6.1e-07,-6.1e-07,135.7548264,8.77e-05,-8.77e-05,1.167,0.085,-0.068,4.17722,0.00451,-0.00451,36484.0,31.3,-31.3,51.63,16.92,-11.28,1053.0,,,290.75,278.64,-131.35,1098.3,1.0,q1_q17_dr25_tce,5594.0,149.0,-149.0,4.303,0.242,-0.22,1.071,0.351,-0.234,288.63611,50.17326,14.215
7832,11873171,K07488.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.734426409,5.41e-06,-5.41e-06,131.92972,0.00559,-0.00559,0.039,0.419,-0.039,1.569,0.197,-0.197,94.1,11.3,-11.3,0.98,0.28,-0.11,2223.0,,,5800.4,4682.7,-1903.13,10.4,1.0,q1_q17_dr25_tce,6406.0,155.0,-222.0,4.458,0.062,-0.188,1.005,0.283,-0.121,296.19693,50.13612,15.588
7833,3102024,K06304.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,13.782522208,2.072e-06,-2.072e-06,139.480567,0.000124,-0.000124,0.718,0.025,-0.021,8.27762,0.00714,-0.00714,248940.0,184.0,-184.0,41.84,4.01,-4.01,605.0,,,31.69,11.09,-8.73,1524.1,1.0,q1_q17_dr25_tce,5246.0,156.0,-156.0,4.604,0.072,-0.048,0.668,0.064,-0.064,287.35608,38.212212,12.809
7834,3110937,K06305.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.89121656,4.526e-05,-4.526e-05,132.7016,0.0368,-0.0368,0.404,0.064,-0.404,5.14,1.6,-1.6,66.8,8.0,-8.0,0.73,0.19,-0.12,1434.0,,,997.34,757.51,-385.63,10.7,1.0,q1_q17_dr25_tce,5741.0,173.0,-173.0,4.438,0.14,-0.171,0.884,0.221,-0.148,290.02631,38.249458,15.203
7835,3120320,K06307.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.265613245,2.92e-07,-2.92e-07,136.4886955,2.36e-05,-2.36e-05,0.667,0.004,-0.003,5.67553,0.00069,-0.00069,150460.0,32.1,-32.1,61.45,10.62,-11.66,1000.0,,,236.6,106.77,-89.47,5640.0,1.0,q1_q17_dr25_tce,5865.0,79.0,-79.0,4.169,0.162,-0.108,1.423,0.246,-0.27,292.29196,38.284489,10.885
7836,3228740,K06309.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.730956716,6.452e-06,-6.452e-06,132.21412,0.00903,-0.00903,0.129,0.336,-0.129,2.097,0.224,-0.224,27.8,2.9,-2.9,0.57,0.18,-0.09,2192.0,,,5431.8,4959.62,-2003.13,11.2,1.0,q1_q17_dr25_tce,6028.0,162.0,-180.0,4.371,0.108,-0.201,1.078,0.336,-0.168,289.7424,38.373169,13.707
7837,3230206,K06310.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,7.04715073,4.457e-05,-4.457e-05,132.7471,0.00534,-0.00534,0.272,0.185,-0.272,1.434,0.181,-0.181,282.5,35.5,-35.5,1.54,0.45,-0.15,932.0,,,178.49,154.18,-50.62,9.8,1.0,q1_q17_dr25_tce,5941.0,166.0,-187.0,4.519,0.048,-0.204,0.911,0.266,-0.089,290.10718,38.374409,15.583
7838,5026187,K06499.01,,FALSE POSITIVE,FALSE POSITIVE,0.125,1,0,0,0,3.58966681,1.914e-05,-1.914e-05,134.56621,0.00428,-0.00428,1.209,0.149,-0.112,18.534,0.299,-0.299,421.3,5.3,-5.3,95.86,9.47,-37.83,2410.0,,,7969.78,2745.47,-5354.43,102.3,1.0,q1_q17_dr25_tce,6564.0,179.0,-179.0,3.515,0.368,-0.092,3.837,0.379,-1.514,295.63986,40.19825,13.391
7839,4729553,K06438.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.961292561,7e-08,-7e-08,121.4629897,6.14e-05,-6.14e-05,0.579,0.006,-0.005,4.64294,0.00379,-0.00379,325530.0,131.0,-131.0,92.55,27.95,-20.3,2344.0,,,7160.97,6242.58,-3297.78,1703.0,1.0,q1_q17_dr25_tce,6300.0,158.0,-189.0,4.188,0.195,-0.175,1.404,0.424,-0.308,285.72754,39.841282,12.221
7840,4736208,K06439.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,63.68192888,2.43e-05,-2.43e-05,167.547736,0.00033,-0.00033,0.583,0.01,-0.009,12.6047,0.0171,-0.0171,341720.0,422.0,-422.0,71.45,21.35,-11.53,486.0,,,13.15,11.82,-5.06,963.5,1.0,q1_q17_dr25_tce,5979.0,179.0,-197.0,4.386,0.108,-0.201,1.054,0.315,-0.17,288.53741,39.83408,14.995
7841,4739194,K06442.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.246585716,7.2e-08,-7.2e-08,132.0206985,4.74e-05,-4.74e-05,0.427,0.008,-0.007,4.62051,0.00224,-0.00224,406770.0,173.0,-173.0,81.28,13.75,-4.6,1992.0,,,3709.26,1607.03,-563.32,2165.3,1.0,q1_q17_dr25_tce,6440.0,77.0,-77.0,4.369,0.035,-0.119,1.183,0.2,-0.067,289.52148,39.862438,14.283
7842,4739565,K06443.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,0.898932836,6.138e-06,-6.138e-06,131.81613,0.00732,-0.00732,0.565,0.391,-0.347,2.437,0.122,-0.122,61.1,3.3,-3.3,1.51,0.2,-0.41,2489.0,,,9056.7,3255.55,-4489.16,22.3,1.0,q1_q17_dr25_tce,5712.0,77.0,-77.0,3.959,0.21,-0.09,1.872,0.253,-0.506,289.63968,39.899761,14.173
7843,4753988,K06445.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.304451735,3.91e-07,-3.91e-07,135.0252768,4.33e-05,-4.33e-05,1.013,0.109,-0.104,4.09326,0.00347,-0.00347,143630.0,40.8,-40.8,59.02,18.36,-5.77,931.0,,,177.19,167.69,-52.13,2096.8,1.0,q1_q17_dr25_tce,6024.0,190.0,-211.0,4.523,0.05,-0.212,0.9,0.28,-0.088,293.8439,39.87542,14.989
7844,4757331,K06446.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.181046137,2.83e-07,-2.83e-07,132.122922,0.000196,-0.000196,1.165,0.096,-0.15,2.6923,0.0107,-0.0107,52609.0,172.0,-172.0,37.78,4.04,-4.04,1389.0,,,878.27,333.06,-258.21,324.4,1.0,q1_q17_dr25_tce,5229.0,157.0,-157.0,4.58,0.078,-0.052,0.692,0.074,-0.074,294.68542,39.83176,15.725
7845,5301955,K06560.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.68396452,,,131.7130275,,,,,,1.3,,,,,,,,,,,,,,,,1.0,q1_q17_dr24_tce,,,,,,,,,,298.28897,40.468819,12.939
7846,5306862,K06561.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.025580416,2.71e-07,-2.71e-07,131.864175,0.000111,-0.000111,0.434,0.026,-0.015,4.48448,0.00768,-0.00768,44998.0,56.0,-56.0,43.23,12.56,-15.36,2102.0,,,4618.62,3930.19,-2938.33,987.8,1.0,q1_q17_dr25_tce,6348.0,170.0,-208.0,3.996,0.306,-0.165,1.99,0.578,-0.707,299.2139,40.458382,12.777
